activity_id,operator_id,product_id,step_id,run_id,line_id,start_time,end_time,activity_type
ACT-PRD-1-RUN-000025-PRD-1-STEP-3-1-9255,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000025,LINE-A,2024-09-06T15:02:27Z,2024-09-06T18:00:00Z,direct
ACT-PRD-1-RUN-000025-PRD-1-STEP-4-0-9310,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000025,LINE-A,2024-09-06T17:59:00Z,2024-09-06T18:00:00Z,setup
ACT-PRD-1-RUN-000026-PRD-1-STEP-1-0-6884,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000026,LINE-A,2024-02-01T10:04:56Z,2024-02-01T14:44:17Z,direct
ACT-PRD-1-RUN-000026-PRD-1-STEP-2-0-4513,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000026,LINE-A,2024-02-03T12:39:53Z,2024-02-03T15:19:56Z,direct
ACT-PRD-1-RUN-000026-PRD-1-STEP-2-1-8364,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000026,LINE-A,2024-02-03T15:19:56Z,2024-02-03T18:00:00Z,direct
ACT-PRD-1-RUN-000026-PRD-1-STEP-3-0-1138,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000026,LINE-B,2024-02-04T13:39:44Z,2024-02-04T18:00:00Z,direct
ACT-PRD-1-RUN-000026-PRD-1-STEP-4-0-6719,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000026,LINE-A,2024-02-06T15:13:15Z,2024-02-06T16:36:37Z,direct
ACT-PRD-1-RUN-000026-PRD-1-STEP-4-1-1379,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000026,LINE-A,2024-02-06T16:36:37Z,2024-02-06T18:00:00Z,direct
ACT-PRD-1-RUN-000027-PRD-1-STEP-1-0-6712,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000027,LINE-A,2024-01-07T13:29:24Z,2024-01-07T18:00:00Z,direct
ACT-PRD-1-RUN-000027-PRD-1-STEP-2-0-1647,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000027,LINE-B,2024-01-07T17:59:00Z,2024-01-07T18:00:00Z,direct
ACT-PRD-1-RUN-000027-PRD-1-STEP-3-0-3791,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000027,LINE-B,2024-01-07T17:59:00Z,2024-01-07T18:00:00Z,indirect
ACT-PRD-1-RUN-000027-PRD-1-STEP-4-0-1570,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000027,LINE-B,2024-01-09T09:55:16Z,2024-01-09T11:59:17Z,direct
ACT-PRD-1-RUN-000027-PRD-1-STEP-4-1-8376,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000027,LINE-B,2024-01-09T11:59:17Z,2024-01-09T14:03:18Z,setup
ACT-PRD-1-RUN-000028-PRD-1-STEP-1-0-5399,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000028,LINE-B,2024-12-13T17:29:53Z,2024-12-13T18:00:00Z,direct
ACT-PRD-1-RUN-000028-PRD-1-STEP-2-0-9105,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000028,LINE-B,2024-12-15T16:27:45Z,2024-12-15T17:13:52Z,direct
ACT-PRD-1-RUN-000028-PRD-1-STEP-2-1-2633,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000028,LINE-B,2024-12-15T17:13:52Z,2024-12-15T18:00:00Z,setup
ACT-PRD-1-RUN-000028-PRD-1-STEP-3-0-4935,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000028,LINE-B,2024-12-16T12:28:08Z,2024-12-16T18:00:00Z,direct
ACT-PRD-1-RUN-000028-PRD-1-STEP-4-0-8908,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000028,LINE-B,2024-12-18T12:26:21Z,2024-12-18T15:08:24Z,direct
ACT-PRD-1-RUN-000028-PRD-1-STEP-4-1-2618,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000028,LINE-B,2024-12-18T15:08:24Z,2024-12-18T17:50:27Z,setup
ACT-PRD-1-RUN-000029-PRD-1-STEP-1-0-5539,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000029,LINE-A,2023-10-24T13:55:00Z,2023-10-24T15:28:49Z,indirect
ACT-PRD-1-RUN-000029-PRD-1-STEP-1-1-1461,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000029,LINE-A,2023-10-24T15:28:49Z,2023-10-24T17:02:38Z,direct
ACT-PRD-1-RUN-000029-PRD-1-STEP-2-0-3474,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000029,LINE-B,2023-10-25T12:42:11Z,2023-10-25T17:24:17Z,setup
ACT-PRD-1-RUN-000029-PRD-1-STEP-3-0-7666,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000029,LINE-A,2023-10-25T17:27:00Z,2023-10-25T18:00:00Z,setup
ACT-PRD-1-RUN-000029-PRD-1-STEP-4-0-9126,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000029,LINE-B,2023-10-27T16:53:39Z,2023-10-27T18:00:00Z,direct
ACT-PRD-1-RUN-000030-PRD-1-STEP-1-0-5745,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000030,LINE-B,2024-12-26T09:41:38Z,2024-12-26T11:28:56Z,setup
ACT-PRD-1-RUN-000030-PRD-1-STEP-1-1-3824,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000030,LINE-B,2024-12-26T11:28:56Z,2024-12-26T13:16:14Z,direct
ACT-PRD-1-RUN-000030-PRD-1-STEP-2-0-1580,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000030,LINE-B,2024-12-27T13:34:27Z,2024-12-27T18:00:00Z,direct
ACT-PRD-1-RUN-000030-PRD-1-STEP-3-0-2625,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000030,LINE-B,2024-12-28T15:44:45Z,2024-12-28T18:00:00Z,direct
ACT-PRD-1-RUN-000030-PRD-1-STEP-4-0-1196,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000030,LINE-A,2024-12-29T16:15:36Z,2024-12-29T17:07:48Z,direct
ACT-PRD-1-RUN-000030-PRD-1-STEP-4-1-8350,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000030,LINE-A,2024-12-29T17:07:48Z,2024-12-29T18:00:00Z,direct
ACT-PRD-1-RUN-000031-PRD-1-STEP-1-0-1918,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000031,LINE-A,2024-04-09T17:45:18Z,2024-04-09T18:00:00Z,setup
ACT-PRD-1-RUN-000031-PRD-1-STEP-2-0-1520,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000031,LINE-B,2024-04-10T11:56:20Z,2024-04-10T14:58:10Z,direct
ACT-PRD-1-RUN-000031-PRD-1-STEP-2-1-7404,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000031,LINE-B,2024-04-10T14:58:10Z,2024-04-10T18:00:00Z,direct
ACT-PRD-1-RUN-000031-PRD-1-STEP-3-0-3220,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000031,LINE-A,2024-04-10T17:59:00Z,2024-04-10T18:00:00Z,indirect
ACT-PRD-1-RUN-000031-PRD-1-STEP-4-0-9908,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000031,LINE-B,2024-04-11T08:15:27Z,2024-04-11T13:29:22Z,direct
ACT-PRD-1-RUN-000032-PRD-1-STEP-1-0-8795,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000032,LINE-B,2023-11-19T10:17:55Z,2023-11-19T15:15:00Z,direct
ACT-PRD-1-RUN-000032-PRD-1-STEP-2-0-9108,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000032,LINE-B,2023-11-19T15:21:00Z,2023-11-19T16:40:30Z,direct
ACT-PRD-1-RUN-000032-PRD-1-STEP-2-1-1201,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000032,LINE-B,2023-11-19T16:40:30Z,2023-11-19T18:00:00Z,direct
ACT-PRD-1-RUN-000032-PRD-1-STEP-3-0-2465,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000032,LINE-B,2023-11-21T14:12:08Z,2023-11-21T18:00:00Z,direct
ACT-PRD-1-RUN-000032-PRD-1-STEP-4-0-3812,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000032,LINE-B,2023-11-23T10:04:36Z,2023-11-23T15:45:54Z,setup
ACT-PRD-1-RUN-000033-PRD-1-STEP-1-0-1675,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000033,LINE-B,2025-05-07T08:58:33Z,2025-05-07T11:58:57Z,direct
ACT-PRD-1-RUN-000033-PRD-1-STEP-2-0-7387,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000033,LINE-B,2025-05-07T12:31:05Z,2025-05-07T14:18:51Z,direct
ACT-PRD-1-RUN-000033-PRD-1-STEP-2-1-2965,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000033,LINE-B,2025-05-07T14:18:51Z,2025-05-07T16:06:37Z,direct
ACT-PRD-1-RUN-000033-PRD-1-STEP-3-0-6180,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000033,LINE-B,2025-05-08T17:30:47Z,2025-05-08T18:00:00Z,direct
ACT-PRD-1-RUN-000033-PRD-1-STEP-4-0-7676,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000033,LINE-A,2025-05-09T15:48:23Z,2025-05-09T16:54:11Z,setup
ACT-PRD-1-RUN-000033-PRD-1-STEP-4-1-2817,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000033,LINE-A,2025-05-09T16:54:11Z,2025-05-09T18:00:00Z,setup
ACT-PRD-1-RUN-000034-PRD-1-STEP-1-0-8765,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000034,LINE-A,2024-04-24T12:49:03Z,2024-04-24T17:51:33Z,direct
ACT-PRD-1-RUN-000034-PRD-1-STEP-2-0-5012,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000034,LINE-A,2024-04-25T11:09:51Z,2024-04-25T14:02:38Z,direct
ACT-PRD-1-RUN-000034-PRD-1-STEP-2-1-4695,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000034,LINE-A,2024-04-25T14:02:38Z,2024-04-25T16:55:26Z,direct
ACT-PRD-1-RUN-000034-PRD-1-STEP-3-0-4009,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000034,LINE-B,2024-04-27T16:12:04Z,2024-04-27T17:06:02Z,direct
ACT-PRD-1-RUN-000034-PRD-1-STEP-3-1-7509,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000034,LINE-B,2024-04-27T17:06:02Z,2024-04-27T18:00:00Z,direct
ACT-PRD-1-RUN-000034-PRD-1-STEP-4-0-3966,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000034,LINE-B,2024-04-27T17:59:00Z,2024-04-27T18:00:00Z,direct
ACT-PRD-1-RUN-000035-PRD-1-STEP-1-0-3325,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000035,LINE-A,2025-08-28T12:48:57Z,2025-08-28T18:00:00Z,direct
ACT-PRD-1-RUN-000035-PRD-1-STEP-2-0-5449,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000035,LINE-A,2025-08-30T10:05:21Z,2025-08-30T12:57:02Z,indirect
ACT-PRD-1-RUN-000035-PRD-1-STEP-2-1-8773,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000035,LINE-A,2025-08-30T12:57:02Z,2025-08-30T15:48:43Z,direct
ACT-PRD-1-RUN-000035-PRD-1-STEP-3-0-4411,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000035,LINE-B,2025-08-31T10:35:21Z,2025-08-31T12:56:20Z,direct
ACT-PRD-1-RUN-000035-PRD-1-STEP-3-1-6785,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000035,LINE-B,2025-08-31T12:56:20Z,2025-08-31T15:17:20Z,setup
ACT-PRD-1-RUN-000035-PRD-1-STEP-4-0-8705,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000035,LINE-B,2025-09-01T15:59:40Z,2025-09-01T18:00:00Z,direct
ACT-PRD-1-RUN-000036-PRD-1-STEP-1-0-1394,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000036,LINE-A,2024-06-29T16:59:21Z,2024-06-29T18:00:00Z,setup
ACT-PRD-1-RUN-000036-PRD-1-STEP-2-0-6651,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000036,LINE-A,2024-07-01T13:52:03Z,2024-07-01T15:56:01Z,setup
ACT-PRD-1-RUN-000036-PRD-1-STEP-2-1-9848,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000036,LINE-A,2024-07-01T15:56:01Z,2024-07-01T18:00:00Z,rework
ACT-PRD-1-RUN-000036-PRD-1-STEP-3-0-2732,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000036,LINE-B,2024-07-02T08:22:39Z,2024-07-02T18:00:00Z,direct
ACT-PRD-1-RUN-000036-PRD-1-STEP-4-0-6237,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000036,LINE-B,2024-07-02T17:59:00Z,2024-07-02T18:00:00Z,direct
ACT-PRD-1-RUN-000037-PRD-1-STEP-1-0-3797,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000037,LINE-B,2024-03-28T15:56:06Z,2024-03-28T16:58:03Z,direct
ACT-PRD-1-RUN-000037-PRD-1-STEP-1-1-5678,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000037,LINE-B,2024-03-28T16:58:03Z,2024-03-28T18:00:00Z,rework
ACT-PRD-1-RUN-000037-PRD-1-STEP-2-0-5182,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000037,LINE-B,2024-03-28T18:30:00Z,2024-03-28T18:31:00Z,setup
ACT-PRD-1-RUN-000037-PRD-1-STEP-3-0-9416,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000037,LINE-B,2024-03-28T18:30:00Z,2024-03-28T18:31:00Z,direct
ACT-PRD-1-RUN-000037-PRD-1-STEP-4-0-7215,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000037,LINE-A,2024-03-29T15:17:24Z,2024-03-29T16:38:42Z,direct
ACT-PRD-1-RUN-000037-PRD-1-STEP-4-1-9195,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000037,LINE-A,2024-03-29T16:38:42Z,2024-03-29T18:00:00Z,indirect
ACT-PRD-1-RUN-000038-PRD-1-STEP-1-0-1387,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000038,LINE-B,2023-12-24T13:53:06Z,2023-12-24T16:44:55Z,direct
ACT-PRD-1-RUN-000038-PRD-1-STEP-2-0-8181,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000038,LINE-A,2023-12-24T17:52:39Z,2023-12-24T18:00:00Z,direct
ACT-PRD-1-RUN-000038-PRD-1-STEP-3-0-2794,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000038,LINE-A,2023-12-25T17:04:29Z,2023-12-25T17:32:14Z,direct
ACT-PRD-1-RUN-000038-PRD-1-STEP-3-1-5777,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000038,LINE-A,2023-12-25T17:32:14Z,2023-12-25T18:00:00Z,direct
ACT-PRD-1-RUN-000038-PRD-1-STEP-4-0-8162,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000038,LINE-B,2023-12-26T12:51:41Z,2023-12-26T15:09:35Z,direct
ACT-PRD-1-RUN-000038-PRD-1-STEP-4-1-7613,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000038,LINE-B,2023-12-26T15:09:35Z,2023-12-26T17:27:29Z,direct
ACT-PRD-1-RUN-000039-PRD-1-STEP-1-0-7439,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000039,LINE-A,2025-09-09T17:01:23Z,2025-09-09T18:11:57Z,setup
ACT-PRD-1-RUN-000039-PRD-1-STEP-2-0-4233,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000039,LINE-A,2025-09-10T13:39:25Z,2025-09-10T15:49:42Z,setup
ACT-PRD-1-RUN-000039-PRD-1-STEP-2-1-5564,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000039,LINE-A,2025-09-10T15:49:42Z,2025-09-10T18:00:00Z,setup
ACT-PRD-1-RUN-000039-PRD-1-STEP-3-0-5430,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000039,LINE-B,2025-09-10T17:59:00Z,2025-09-10T18:00:00Z,direct
ACT-PRD-1-RUN-000039-PRD-1-STEP-4-0-2921,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000039,LINE-B,2025-09-11T17:15:49Z,2025-09-11T17:51:49Z,direct
ACT-PRD-1-RUN-000039-PRD-1-STEP-4-1-6219,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000039,LINE-B,2025-09-11T17:51:49Z,,direct
ACT-PRD-1-RUN-000040-PRD-1-STEP-1-0-3755,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000040,LINE-A,2024-05-31T10:37:59Z,2024-05-31T14:34:02Z,direct
ACT-PRD-1-RUN-000040-PRD-1-STEP-2-0-3431,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000040,LINE-B,2024-05-31T14:43:19Z,2024-05-31T18:00:00Z,direct
ACT-PRD-1-RUN-000040-PRD-1-STEP-3-0-1024,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000040,LINE-B,2024-06-01T17:14:35Z,2024-06-01T17:37:17Z,direct
ACT-PRD-1-RUN-000040-PRD-1-STEP-3-1-1032,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000040,LINE-B,2024-06-01T17:37:17Z,2024-06-01T18:00:00Z,indirect
ACT-PRD-1-RUN-000040-PRD-1-STEP-4-0-5074,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000040,LINE-B,2024-06-02T16:54:49Z,2024-06-02T18:00:00Z,direct
ACT-PRD-1-RUN-000041-PRD-1-STEP-1-0-8429,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000041,LINE-B,2024-08-30T17:53:34Z,2024-08-30T18:00:00Z,setup
ACT-PRD-1-RUN-000041-PRD-1-STEP-2-0-1055,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000041,LINE-B,2024-08-31T12:20:50Z,2024-08-31T18:00:00Z,direct
ACT-PRD-1-RUN-000041-PRD-1-STEP-3-0-2987,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000041,LINE-B,2024-08-31T17:59:00Z,2024-08-31T18:00:00Z,direct
ACT-PRD-1-RUN-000041-PRD-1-STEP-4-0-1379,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000041,LINE-A,2024-09-02T10:46:08Z,2024-09-02T15:09:00Z,direct
ACT-PRD-1-RUN-000042-PRD-1-STEP-1-0-7299,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000042,LINE-B,2024-01-05T16:00:55Z,2024-01-05T18:00:00Z,indirect
ACT-PRD-1-RUN-000042-PRD-1-STEP-2-0-4851,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000042,LINE-A,2024-01-05T17:59:00Z,2024-01-05T18:00:00Z,direct
ACT-PRD-1-RUN-000042-PRD-1-STEP-3-0-4302,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000042,LINE-B,2024-01-05T17:59:00Z,2024-01-05T18:00:00Z,direct
ACT-PRD-1-RUN-000042-PRD-1-STEP-4-0-1732,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000042,LINE-B,2024-01-07T09:27:43Z,2024-01-07T12:21:55Z,setup
ACT-PRD-1-RUN-000042-PRD-1-STEP-4-1-5918,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000042,LINE-B,2024-01-07T12:21:55Z,2024-01-07T15:16:08Z,direct
ACT-PRD-1-RUN-000043-PRD-1-STEP-1-0-9972,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000043,LINE-A,2025-06-27T16:52:58Z,2025-06-27T18:00:00Z,rework
ACT-PRD-1-RUN-000043-PRD-1-STEP-2-0-7365,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000043,LINE-B,2025-06-27T17:59:00Z,2025-06-27T18:00:00Z,direct
ACT-PRD-1-RUN-000043-PRD-1-STEP-3-0-4590,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000043,LINE-A,2025-06-28T09:38:43Z,2025-06-28T16:52:59Z,direct
ACT-PRD-1-RUN-000043-PRD-1-STEP-4-0-5002,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000043,LINE-A,2025-06-30T11:01:42Z,2025-06-30T16:12:15Z,direct
ACT-PRD-1-RUN-000044-PRD-1-STEP-1-0-9575,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000044,LINE-B,2024-08-22T13:20:26Z,2024-08-22T15:15:26Z,direct
ACT-PRD-1-RUN-000044-PRD-1-STEP-1-1-2514,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000044,LINE-B,2024-08-22T15:15:26Z,2024-08-22T17:10:27Z,indirect
ACT-PRD-1-RUN-000044-PRD-1-STEP-2-0-5245,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000044,LINE-A,2024-08-23T12:26:43Z,2024-08-23T15:13:21Z,direct
ACT-PRD-1-RUN-000044-PRD-1-STEP-2-1-6063,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000044,LINE-A,2024-08-23T15:13:21Z,2024-08-23T18:00:00Z,direct
ACT-PRD-1-RUN-000044-PRD-1-STEP-3-0-1197,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000044,LINE-B,2024-08-24T11:11:13Z,2024-08-24T15:56:23Z,direct
ACT-PRD-1-RUN-000044-PRD-1-STEP-4-0-5550,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000044,LINE-A,2024-08-25T17:03:35Z,2024-08-25T18:00:00Z,direct
ACT-PRD-1-RUN-000045-PRD-1-STEP-1-0-7145,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000045,LINE-B,2025-07-09T12:38:53Z,2025-07-09T17:42:55Z,direct
ACT-PRD-1-RUN-000045-PRD-1-STEP-2-0-5642,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000045,LINE-B,2025-07-10T17:57:01Z,2025-07-10T18:00:00Z,indirect
ACT-PRD-1-RUN-000045-PRD-1-STEP-3-0-8076,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000045,LINE-B,2025-07-11T15:43:27Z,2025-07-11T18:00:00Z,setup
ACT-PRD-1-RUN-000045-PRD-1-STEP-4-0-1959,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000045,LINE-A,2025-07-12T15:00:11Z,2025-07-12T18:00:00Z,setup
ACT-PRD-1-RUN-000046-PRD-1-STEP-1-0-3281,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000046,LINE-B,2025-05-02T13:23:10Z,2025-05-02T18:00:00Z,direct
ACT-PRD-1-RUN-000046-PRD-1-STEP-2-0-9306,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000046,LINE-A,2025-05-02T17:59:00Z,2025-05-02T18:00:00Z,setup
ACT-PRD-1-RUN-000046-PRD-1-STEP-3-0-9410,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000046,LINE-B,2025-05-04T13:12:36Z,2025-05-04T18:00:00Z,direct
ACT-PRD-1-RUN-000046-PRD-1-STEP-4-0-1018,OP-1,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000046,LINE-A,2025-05-05T11:27:40Z,2025-05-05T16:20:40Z,indirect
ACT-PRD-1-RUN-000047-PRD-1-STEP-1-0-1551,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000047,LINE-A,2025-06-28T13:37:26Z,2025-06-28T18:00:00Z,indirect
ACT-PRD-1-RUN-000047-PRD-1-STEP-2-0-9140,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000047,LINE-B,2025-06-29T10:23:32Z,2025-06-29T13:50:34Z,direct
ACT-PRD-1-RUN-000047-PRD-1-STEP-3-0-8660,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000047,LINE-B,2025-07-01T11:11:50Z,2025-07-01T16:48:10Z,direct
ACT-PRD-1-RUN-000047-PRD-1-STEP-4-0-7743,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000047,LINE-B,2025-07-02T10:59:43Z,2025-07-02T14:25:23Z,indirect
ACT-PRD-1-RUN-000048-PRD-1-STEP-1-0-6643,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000048,LINE-A,2024-09-05T16:31:32Z,2024-09-05T18:00:00Z,indirect
ACT-PRD-1-RUN-000048-PRD-1-STEP-2-0-2428,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000048,LINE-B,2024-09-06T15:14:04Z,2024-09-06T16:37:02Z,direct
ACT-PRD-1-RUN-000048-PRD-1-STEP-2-1-3285,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000048,LINE-B,2024-09-06T16:37:02Z,2024-09-06T18:00:00Z,direct
ACT-PRD-1-RUN-000048-PRD-1-STEP-3-0-2756,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000048,LINE-A,2024-09-06T17:59:00Z,2024-09-06T18:00:00Z,direct
ACT-PRD-1-RUN-000048-PRD-1-STEP-4-0-3894,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000048,LINE-B,2024-09-08T14:42:35Z,2024-09-08T18:00:00Z,setup
ACT-PRD-1-RUN-000049-PRD-1-STEP-1-0-1293,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000049,LINE-B,2025-07-09T09:58:20Z,2025-07-09T12:31:18Z,indirect
ACT-PRD-1-RUN-000049-PRD-1-STEP-1-1-2874,OP-1,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000049,LINE-B,2025-07-09T12:31:18Z,2025-07-09T15:04:17Z,direct
ACT-PRD-1-RUN-000049-PRD-1-STEP-2-0-4589,OP-2,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000049,LINE-A,2025-07-09T15:08:10Z,2025-07-09T16:34:05Z,direct
ACT-PRD-1-RUN-000049-PRD-1-STEP-2-1-7691,OP-4,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000049,LINE-A,2025-07-09T16:34:05Z,2025-07-09T18:00:00Z,direct
ACT-PRD-1-RUN-000049-PRD-1-STEP-3-0-9558,OP-2,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000049,LINE-A,2025-07-11T13:30:04Z,2025-07-11T18:00:00Z,direct
ACT-PRD-1-RUN-000049-PRD-1-STEP-4-0-1485,OP-3,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000049,LINE-A,2025-07-11T17:59:00Z,2025-07-11T18:00:00Z,direct
